age,educ,black,hisp,marr,nodegree,re74,re75,re78,treat,source
21,9,0,1,1,1,7249.29,9968.52,16627.4,0,CPS
34,18,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
29,5,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
52,12,0,0,1,0,9051.81,4978.89,0,0,CPS
21,14,0,0,0,0,8489.5,10167.2,0,0,CPS
17,10,0,0,0,1,3520.8,4336.16,0,0,CPS
50,8,0,1,0,1,14892.4,13348.7,10791.8,0,CPS
21,11,1,0,0,1,1890.69,1369.6,16685,0,CPS
49,12,0,1,1,0,21365.8,21023.8,25046,0,CPS
23,18,0,1,0,0,0,0,0,0,CPS
17,12,0,1,0,0,946.326,1378.55,0,0,CPS
52,3,1,0,1,1,12688.2,12655.8,9377.65,0,CPS
47,4,0,1,1,1,8889.19,12297.7,17076.6,0,CPS
24,4,0,1,1,1,8426.81,17034.9,25279.5,0,CPS
29,12,0,0,0,0,0,0,0,0,CPS
49,12,0,0,1,0,6297.08,4253.81,10169.7,0,CPS
55,12,0,0,1,0,25862.3,25243.6,564.492,0,CPS
28,12,0,0,0,0,25525.3,25243.6,25564.7,0,CPS
19,13,0,0,0,0,3871.51,4916.23,1687.56,0,CPS
35,16,0,0,0,0,25803.5,25243.6,25564.7,0,CPS
31,12,0,0,1,0,20572.3,18916.6,15102.4,0,CPS
44,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
54,11,0,0,1,1,24312.5,24692.1,0,0,CPS
37,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
46,12,0,0,1,0,11979,10460.8,8331.42,0,CPS
29,12,1,0,1,0,18107.5,14136.4,16046.6,0,CPS
55,12,0,0,1,0,16109.1,14002.1,14682.7,0,CPS
22,12,0,0,0,0,15956.3,17423.4,22739.3,0,CPS
18,11,0,0,0,1,0,309.726,16760.4,0,CPS
32,13,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
51,12,0,0,1,0,101.882,0,0,0,CPS
49,12,0,0,1,0,25862.3,14965.3,24521.4,0,CPS
27,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
19,13,0,0,0,0,10147,10546.8,5906.47,0,CPS
38,3,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
40,12,0,0,1,0,23360.3,22221.5,25564.7,0,CPS
21,12,0,0,0,0,6344.11,6719.08,25012,0,CPS
29,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
39,12,0,0,1,0,25862.3,25243.6,0,0,CPS
39,12,1,0,1,0,25862.3,25243.6,25564.7,0,CPS
34,14,0,0,1,0,9580.82,14881.2,25564.7,0,CPS
26,17,0,0,1,0,25862.3,21503.6,0,0,CPS
40,18,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
31,14,0,0,0,0,2188.5,4937.71,2358.45,0,CPS
28,17,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
17,11,0,0,0,1,0,1033.02,6345.36,0,CPS
35,12,1,0,1,0,21689.1,21542.9,21034,0,CPS
34,15,0,1,1,0,18632.6,24520.3,0,0,CPS
44,8,0,0,1,1,25862.3,17681.2,20612.8,0,CPS
54,8,0,0,1,1,25276.5,22241.2,25564.7,0,CPS
30,10,0,1,1,1,25860.4,25243.6,25564.7,0,CPS
39,14,1,0,0,0,0,0,0,0,CPS
29,12,0,0,1,0,20901.5,20728.3,24746,0,CPS
25,10,0,0,1,1,8656.04,5147.18,10666.2,0,CPS
42,5,0,1,1,1,20868.2,18741.1,22304.8,0,CPS
48,6,0,1,1,1,14657.3,18250.6,17763.8,0,CPS
25,6,0,1,1,1,17055.4,14986.8,0,0,CPS
49,11,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
38,12,0,0,0,0,10674.1,9964.93,10388.4,0,CPS
38,15,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
31,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
41,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
25,13,0,0,1,0,17204.3,11638.9,25564.7,0,CPS
48,18,0,0,1,0,7025.93,7435.21,0,0,CPS
21,14,0,0,0,0,6447.95,15266.1,11804.1,0,CPS
20,14,0,0,0,0,266.46,1047.34,10700.2,0,CPS
54,14,0,0,0,0,11322.6,6228.53,1324.04,0,CPS
41,8,0,0,1,1,25133.5,19548.5,25564.7,0,CPS
49,7,0,0,0,1,11926.1,2365.02,1907.74,0,CPS
46,6,0,1,1,1,10344.9,11288,13004,0,CPS
18,11,0,1,0,1,0,386.71,16559.4,0,CPS
30,10,0,0,1,1,25862.3,22429.2,22366.9,0,CPS
39,12,0,0,1,0,7161.12,15704.7,16880.1,0,CPS
17,10,0,0,0,1,646.558,0,9438.24,0,CPS
28,12,0,0,1,0,16068,12421.3,21403.4,0,CPS
29,12,0,0,1,0,12860.6,13210.8,8612.19,0,CPS
39,12,0,0,1,0,25862.3,25103.9,24562.8,0,CPS
38,7,0,0,1,1,14829.7,15805,16763.3,0,CPS
29,12,0,0,1,0,12304.2,11995.2,12548.8,0,CPS
39,14,0,0,1,0,22948.9,20875.2,21966.4,0,CPS
18,11,0,0,0,1,327.198,0,964.956,0,CPS
46,12,0,0,1,0,0,0,0,0,CPS
17,10,0,0,0,1,101.882,0,474.35,0,CPS
47,8,0,0,1,1,18368.1,16381.5,25564.7,0,CPS
24,17,0,0,0,0,989.43,4687.06,1028.5,0,CPS
30,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
42,7,0,0,1,1,10971.9,5806.02,9241.7,0,CPS
27,16,0,0,1,0,23570,20694.3,25564.7,0,CPS
50,12,0,0,1,0,25862.3,0,25564.7,0,CPS
39,14,0,0,1,0,20507.7,22004.8,23498.8,0,CPS
32,12,0,0,1,0,23411.3,0,0,0,CPS
39,18,0,0,0,0,0,0,0,0,CPS
35,18,0,0,0,0,11828.1,9146.76,7313.27,0,CPS
37,8,0,0,1,1,13162.3,13454.3,13403,0,CPS
52,13,0,0,1,0,3136.79,4090.89,0,0,CPS
40,15,0,0,1,0,0,0,0,0,CPS
29,16,0,0,0,0,462.387,1469.85,3935.19,0,CPS
17,10,0,0,0,1,0,1228.16,5380.4,0,CPS
43,9,0,0,1,1,25862.3,25243.6,0,0,CPS
51,16,0,0,1,0,0,0,0,0,CPS
20,12,1,0,0,0,8060.42,13151.7,16512.1,0,CPS
52,8,0,0,1,1,10866.1,13345.1,13197.6,0,CPS
43,12,0,0,1,0,16303.1,14752.3,11965.2,0,CPS
55,11,0,0,1,1,19383,21131.2,21251.2,0,CPS
31,13,0,0,1,0,13019.3,10566.5,10446,0,CPS
29,13,0,0,0,0,16005.2,10339.1,12599.1,0,CPS
26,12,0,0,0,0,12923.3,7290.19,11323.8,0,CPS
43,12,0,0,1,0,19567.2,19460.8,24143.1,0,CPS
18,12,0,0,0,0,0,408.194,21608.8,0,CPS
38,12,0,0,1,0,21434.4,23378,21710.8,0,CPS
54,14,0,0,1,0,19202.8,19437.5,20215.3,0,CPS
26,18,0,0,0,0,403.609,10665,11684.4,0,CPS
41,12,0,0,1,0,23187.9,24692.1,25278,0,CPS
43,12,0,0,1,0,76.4114,0,0,0,CPS
24,14,0,0,1,0,13217.2,14344.1,14545.3,0,CPS
45,12,0,0,1,0,10560.5,11606.7,12723.2,0,CPS
45,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
32,12,0,0,1,0,19678.9,19707.9,23389.5,0,CPS
42,12,0,0,0,0,10188.2,15602.7,0,0,CPS
34,10,0,0,0,1,8119.2,4687.06,20658.6,0,CPS
30,12,0,0,1,0,9964.83,9096.63,8253.1,0,CPS
26,5,0,0,1,1,1573.29,0,3700.23,0,CPS
28,12,0,0,1,0,0,5714.71,1870.8,0,CPS
27,7,0,0,1,1,22719.7,18823.4,25564.7,0,CPS
37,12,0,0,1,0,22619.7,21077.5,19964.1,0,CPS
33,12,0,0,1,0,17318,25243.6,25564.7,0,CPS
16,10,0,0,0,1,139.108,760.887,5829.63,0,CPS
46,12,0,0,1,0,18256.4,11934.3,14138.9,0,CPS
41,12,0,0,1,0,17063.2,16266.9,17842.1,0,CPS
46,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
50,18,0,0,1,0,19641.7,20252.1,25564.7,0,CPS
49,9,0,0,1,1,18146.7,16614.2,13434,0,CPS
34,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
55,12,0,0,1,0,5770.04,8817.34,22740.7,0,CPS
16,10,0,0,0,1,0,0,7322.13,0,CPS
39,12,0,0,1,0,24424.2,21163.4,25564.7,0,CPS
32,12,0,0,1,0,16996.6,13833.8,0,0,CPS
46,6,0,0,1,1,0,0,0,0,CPS
33,12,0,0,1,0,3009.43,12954.8,398.986,0,CPS
38,10,0,0,1,1,25862.3,25141.5,22915.1,0,CPS
51,12,1,0,0,0,838.566,0,0,0,CPS
31,13,0,0,1,0,9668.98,10161.9,0,0,CPS
47,12,0,0,1,0,0,0,0,0,CPS
19,12,0,0,0,0,875.792,2347.11,962,0,CPS
23,12,0,0,1,0,0,1663.21,3583.49,0,CPS
45,12,0,0,1,0,8987.16,10666.7,8096.46,0,CPS
26,16,0,0,1,0,16391.2,16977.6,18272.1,0,CPS
36,10,0,0,1,1,3638.36,3483.97,4588.34,0,CPS
28,12,0,0,1,0,14600.5,9078.73,17330.8,0,CPS
40,12,0,0,1,0,21436.3,22703.1,21286.7,0,CPS
32,12,0,0,1,0,13728.6,15230.3,16531.3,0,CPS
39,12,0,0,1,0,23965.8,24187.3,25477.5,0,CPS
42,12,0,0,1,0,13665.9,12310.3,25564.7,0,CPS
52,12,0,0,1,0,25862.3,24650.9,24883.4,0,CPS
48,12,0,0,1,0,0,0,0,0,CPS
20,12,0,0,0,0,13021.3,15190.9,19763.1,0,CPS
28,10,0,0,1,1,20464.5,3614.66,15928.4,0,CPS
25,13,0,0,1,0,24247.9,25243.6,25564.7,0,CPS
52,8,0,0,0,1,18125.2,17883.5,1885.58,0,CPS
21,14,0,0,0,0,7413.87,8409.14,20841.9,0,CPS
34,12,0,0,1,0,21299.2,19009.7,18572.1,0,CPS
27,14,0,0,1,0,12490.3,12979.8,18573.6,0,CPS
44,12,0,0,1,0,23844.3,5030.81,0,0,CPS
16,10,0,0,0,1,0,0,8733.36,0,CPS
44,13,0,0,1,0,8032.99,3881.42,3104.7,0,CPS
37,13,0,0,1,0,3902.86,882.629,2365.84,0,CPS
31,15,0,0,1,0,14561.3,5465.85,19073,0,CPS
23,12,0,0,1,0,11692.9,757.307,15895.9,0,CPS
27,12,0,0,1,0,14012.7,15785.3,23074.7,0,CPS
45,6,0,0,0,1,18095.8,16526.5,16404.2,0,CPS
48,12,0,0,1,0,0,0,0,0,CPS
24,12,0,0,1,0,15009.9,15418.3,18557.3,0,CPS
20,13,0,0,1,0,2539.21,6647.47,3088.45,0,CPS
31,12,0,0,1,0,0,0,0,0,CPS
29,12,0,0,1,0,13223.1,12251.2,14647.2,0,CPS
24,10,0,0,1,1,5523.17,0,5040.52,0,CPS
45,8,0,0,1,1,10352.8,4506.24,9088.02,0,CPS
16,9,0,0,0,1,468.265,0,3383.99,0,CPS
26,12,0,0,1,0,20109.9,23442.5,22646.2,0,CPS
25,12,0,0,1,0,16265.8,15380.7,16492.9,0,CPS
51,18,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
38,10,0,0,1,1,22741.2,25243.6,24152,0,CPS
32,12,0,0,1,0,19198.9,19194.1,0,0,CPS
47,12,0,0,0,0,11620.4,25243.6,25564.7,0,CPS
46,10,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
23,12,0,0,1,0,10834.8,23499.8,6462.1,0,CPS
22,12,0,0,0,0,12680.4,9481.55,9949.53,0,CPS
24,10,0,0,1,1,19516.3,3210.05,20043.9,0,CPS
35,12,0,0,0,0,23301.6,21260.1,25272.1,0,CPS
32,14,0,0,1,0,25862.3,25243.6,25560.2,0,CPS
37,12,0,0,1,0,25862.3,23539.2,25564.7,0,CPS
29,17,0,0,1,0,4286.88,3022.06,15697.9,0,CPS
49,8,0,0,1,1,25862.3,25243.6,0,0,CPS
43,12,0,0,1,0,12719.6,14016.4,25564.7,0,CPS
54,12,0,0,1,0,25862.3,15273.2,24930.7,0,CPS
23,14,0,0,1,0,13256.4,11209.2,6565.54,0,CPS
18,12,0,0,0,0,5162.67,4633.35,5579.9,0,CPS
47,8,0,0,1,1,17149.5,17638.3,21103.4,0,CPS
19,10,0,0,0,1,3495.33,30.4355,22655,0,CPS
31,14,0,0,1,0,0,0,22199.9,0,CPS
27,14,0,0,1,0,14142,9340.11,19251.8,0,CPS
22,13,0,0,0,0,7400.15,3944.08,14523.1,0,CPS
39,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
30,12,0,0,1,0,25862.3,25243.6,23875.6,0,CPS
38,17,0,0,1,0,15403.8,16424.4,14045.8,0,CPS
29,14,0,0,1,0,0,0,0,0,CPS
26,11,0,0,1,1,14817.9,17299.9,15316.6,0,CPS
26,17,0,0,1,0,9529.87,19788.4,25564.7,0,CPS
18,11,0,0,0,1,3812.73,5401.4,20488.7,0,CPS
30,14,0,0,1,0,11953.5,2314.89,21876.3,0,CPS
33,8,0,0,1,1,25862.3,22382.6,25564.7,0,CPS
52,12,0,0,1,0,4633.67,12668.3,21520.1,0,CPS
25,12,0,0,0,0,4678.73,8360.81,7474.34,0,CPS
23,12,0,0,0,0,7494.2,0,4715.42,0,CPS
21,13,0,0,0,0,10305.7,14725.4,25564.7,0,CPS
44,12,0,0,1,0,18916.7,16182.7,21121.2,0,CPS
32,13,0,0,0,0,16886.9,20391.8,6561.11,0,CPS
34,18,0,0,0,0,0,524.565,0,0,CPS
27,14,0,0,0,0,22878.4,24045.8,25564.7,0,CPS
26,14,0,0,0,0,21812.5,17532.6,24432.7,0,CPS
26,12,0,0,0,0,23258.5,16154.1,21613.2,0,CPS
40,11,0,0,1,1,0,5508.82,10948.5,0,CPS
27,13,0,0,1,0,12845,0,25564.7,0,CPS
34,12,0,0,1,0,23552.3,22713.8,23274.2,0,CPS
46,12,0,0,1,0,6073.73,537.097,0,0,CPS
49,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
55,10,0,0,1,1,25862.3,22060.3,1536.84,0,CPS
33,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
45,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
29,12,0,0,1,0,4038.05,9687.43,7211.31,0,CPS
28,17,0,0,1,0,0,0,0,0,CPS
24,13,0,0,0,0,11301,14791.7,25564.7,0,CPS
21,12,0,0,0,0,8646.24,10639.9,16701.3,0,CPS
23,12,0,0,1,0,6636.04,10203,17981,0,CPS
49,12,0,0,1,0,25862.3,20565.4,25564.7,0,CPS
45,10,1,0,1,1,17459,15171.2,25564.7,0,CPS
48,7,0,0,1,1,13326.9,4636.94,0,0,CPS
50,7,0,0,1,1,25476.3,22674.4,24109.1,0,CPS
52,8,0,0,1,1,25862.3,13178.6,22616.6,0,CPS
45,13,0,0,1,0,25862.3,19657.7,14500.9,0,CPS
50,16,0,0,1,0,20354.8,18243.4,20481.3,0,CPS
19,12,0,0,0,0,2357,4620.82,3060.37,0,CPS
17,14,0,0,0,0,0,1226.37,4617.9,0,CPS
39,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
22,16,0,0,1,0,5638.77,8794.07,25564.7,0,CPS
20,13,0,0,1,0,12384.5,13987.8,24576.1,0,CPS
25,14,0,0,1,0,22077,8854.93,0,0,CPS
23,12,0,0,1,0,14475.1,17230.1,25564.7,0,CPS
23,16,0,0,0,0,3007.48,134.274,20676.3,0,CPS
25,17,0,0,1,0,4196.75,2042.76,4106.6,0,CPS
23,12,0,0,0,0,4672.85,2588.81,1918.09,0,CPS
29,13,0,0,1,0,25415.6,25243.6,25564.7,0,CPS
43,16,0,0,1,0,25862.3,21249.3,25564.7,0,CPS
19,12,0,0,1,0,7676.41,11902.1,25564.7,0,CPS
19,12,1,0,0,0,2404.02,12136.6,8074.3,0,CPS
45,9,0,0,1,1,12690.2,15930.3,25564.7,0,CPS
17,10,0,0,0,1,0,0,4193.79,0,CPS
31,12,0,0,1,0,10627.1,17052.8,0,0,CPS
45,8,1,0,0,1,3299.41,0,31.0323,0,CPS
46,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
36,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
25,16,0,0,1,0,20209.8,25243.6,22887,0,CPS
27,18,0,0,0,0,0,11094.6,25564.7,0,CPS
53,12,0,0,1,0,25862.3,25243.6,0,0,CPS
26,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
40,10,0,0,1,1,25862.3,25243.6,19002.1,0,CPS
35,6,0,0,1,1,20926.9,19192.3,20137,0,CPS
28,12,0,0,1,0,25862.3,23404.9,19736.5,0,CPS
23,10,0,0,1,1,10105.9,10826.1,8062.48,0,CPS
22,12,0,0,1,0,14721.9,15846.2,25564.7,0,CPS
37,12,1,0,1,0,25862.3,23122,25564.7,0,CPS
46,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
21,15,0,0,1,0,8614.9,4223.37,0,0,CPS
26,13,0,0,0,0,16657.7,6497.08,20799,0,CPS
38,12,1,0,1,0,25838.8,22923.3,25564.7,0,CPS
36,12,1,0,1,0,25862.3,25243.6,25564.7,0,CPS
26,14,0,0,0,0,21700.8,21609.2,0,0,CPS
21,12,0,0,0,0,4616.03,608.71,11221.9,0,CPS
51,12,1,0,1,0,6177.57,2350.69,10131.3,0,CPS
20,13,1,0,0,0,2690.07,0,3521.42,0,CPS
21,12,1,0,1,0,0,272.129,5990.7,0,CPS
26,11,1,0,1,1,19018.6,18159.2,20405.9,0,CPS
21,11,1,0,1,1,25862.3,25202.4,20270,0,CPS
36,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
39,12,0,0,0,0,25862.3,25243.6,3855.39,0,CPS
24,12,0,0,1,0,0,0,0,0,CPS
45,11,0,0,1,1,12098.5,12102.6,0,0,CPS
27,12,1,0,1,0,19500.6,16605.2,14331,0,CPS
33,12,0,1,0,0,25862.3,25243.6,25564.7,0,CPS
26,9,0,1,1,1,521.165,2631.77,16294.9,0,CPS
27,12,0,0,1,0,4222.22,751.935,0,0,CPS
31,10,0,1,1,1,23481.8,17919.3,21326.6,0,CPS
39,10,0,0,1,1,3797.06,19344.4,868.903,0,CPS
37,8,0,0,1,1,10807.3,11866.3,8918.08,0,CPS
54,8,0,0,1,1,22878.4,20137.6,17918.9,0,CPS
27,12,0,0,1,0,3362.1,0,9747.08,0,CPS
29,10,0,0,1,1,13217.2,14777.3,25564.7,0,CPS
27,18,0,0,1,0,20736.9,23218.7,25564.7,0,CPS
35,10,0,0,1,1,19202.8,13166,25564.7,0,CPS
33,14,1,0,1,0,0,0,0,0,CPS
17,11,0,0,0,1,0,0,0,0,CPS
20,13,0,0,1,0,33.3075,1312.31,12299.1,0,CPS
39,8,1,0,1,1,25862.3,25243.6,25564.7,0,CPS
51,8,0,0,1,1,25862.3,16582,25564.7,0,CPS
28,8,0,0,1,1,1202.99,0,19516.3,0,CPS
47,4,0,0,1,1,22247.5,16374.3,15860.4,0,CPS
29,15,1,0,1,0,0,0,0,0,CPS
36,8,1,0,1,1,16291.3,19308.6,0,0,CPS
35,15,0,0,0,0,22874.4,20817.9,22996.4,0,CPS
49,9,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
33,17,0,0,1,0,23822.7,8264.13,25564.7,0,CPS
25,15,0,0,0,0,20376.4,18153.9,23689.4,0,CPS
34,12,0,0,0,0,16363.8,10577.2,25526.2,0,CPS
43,11,0,0,1,1,17249.4,14883,11941.5,0,CPS
49,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
19,12,0,0,0,0,0,2450.95,10186,0,CPS
16,10,0,0,0,1,0,0,13456.2,0,CPS
45,17,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
23,16,0,0,0,0,3154.42,6835.45,23312.6,0,CPS
24,12,0,0,1,0,17670.6,19817.1,25564.7,0,CPS
30,12,0,0,1,0,13264.2,4388.08,25564.7,0,CPS
45,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
17,9,0,0,0,1,0,1050.92,13948.3,0,CPS
27,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
19,11,0,0,0,1,5493.78,263.177,9741.17,0,CPS
48,10,1,0,0,1,19173.4,12313.8,25564.7,0,CPS
32,12,0,0,1,0,25862.3,25243.6,0,0,CPS
40,12,0,0,1,0,25862.3,22806.9,25564.7,0,CPS
24,12,0,0,1,0,15821.1,17362.6,0,0,CPS
30,12,1,0,1,0,15382.2,14961.7,5343.46,0,CPS
19,12,0,0,0,0,8052.59,7236.48,20321.7,0,CPS
22,11,0,0,1,1,10599.6,864.726,25564.7,0,CPS
28,10,0,0,1,1,25787.9,25243.6,25564.7,0,CPS
35,10,0,0,1,1,21173.8,22463.2,19987.7,0,CPS
23,14,1,0,1,0,19467.3,18798.4,20176.9,0,CPS
25,10,0,0,1,1,4335.86,5181.19,12418.8,0,CPS
55,16,0,0,0,0,18863.8,18689.2,14601.4,0,CPS
31,12,0,0,1,0,4715.96,6749.52,6685.23,0,CPS
26,18,0,0,1,0,8477.75,19319.4,25037.1,0,CPS
24,15,0,0,1,0,11167.8,24015.4,25564.7,0,CPS
48,13,0,0,1,0,0,0,0,0,CPS
30,12,0,0,1,0,25862.3,13819.5,0,0,CPS
31,15,0,0,1,0,19359.5,10450.1,25564.7,0,CPS
19,12,0,0,1,0,7100.38,19654.2,25564.7,0,CPS
27,14,0,0,1,0,25862.3,24847.9,25564.7,0,CPS
54,8,0,0,1,1,23327,22667.3,22021.1,0,CPS
43,12,0,0,1,0,22564.9,19673.8,23218,0,CPS
18,13,0,0,0,0,3275.89,2681.9,14772.8,0,CPS
23,9,0,0,0,1,6630.16,7141.6,9088.02,0,CPS
40,14,0,0,0,0,23918.7,24572.2,25564.7,0,CPS
30,12,0,0,1,0,24302.8,19446.5,25564.7,0,CPS
33,12,0,0,1,0,0,420.726,0,0,CPS
29,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
24,14,0,0,1,0,0,3908.27,914.713,0,CPS
24,14,0,0,0,0,12970.3,16660.7,25564.7,0,CPS
30,14,0,0,1,0,0,0,0,0,CPS
26,15,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
41,12,0,0,1,0,25654.6,25243.6,25564.7,0,CPS
48,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
34,10,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
28,12,0,0,1,0,0,288.242,0,0,CPS
30,14,0,0,1,0,21514.7,21469.6,22140.8,0,CPS
29,12,0,0,0,0,17225.9,19999.7,22041.8,0,CPS
25,16,0,0,0,0,14144,5729.03,17089.9,0,CPS
28,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
31,12,0,0,1,0,19792.5,3671.95,17651.4,0,CPS
55,12,0,0,1,0,25670.3,24090.6,24908.6,0,CPS
46,16,0,0,1,0,25014,24577.6,25337.1,0,CPS
44,12,0,0,1,0,23283.9,23897.2,22018.1,0,CPS
35,12,1,0,1,0,13152.6,12854.5,19241.5,0,CPS
39,12,0,0,1,0,21875.2,22375.4,23306.7,0,CPS
29,13,0,0,1,0,18828.6,13427.4,25564.7,0,CPS
31,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
35,17,0,0,0,0,8989.12,5059.45,0,0,CPS
33,12,0,0,0,0,8076.1,8810.18,8130.45,0,CPS
19,12,0,0,0,0,1643.82,1933.55,0,0,CPS
27,12,0,0,1,0,8705.02,3983.47,6054.25,0,CPS
24,16,0,0,0,0,2882.08,3507.24,8955.02,0,CPS
22,12,0,0,0,0,19102.8,17829.8,25564.7,0,CPS
27,12,0,0,1,0,16216.8,19544.9,23116.1,0,CPS
43,16,0,0,1,0,0,17545.2,0,0,CPS
38,14,0,0,1,0,25270.6,21333.5,7246.77,0,CPS
19,13,0,1,0,0,0,2834.08,8604.8,0,CPS
29,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
37,13,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
16,10,0,0,0,1,0,306.145,19089.3,0,CPS
54,12,0,0,1,0,10145.1,9896.9,0,0,CPS
38,8,0,0,1,1,11242.3,5174.03,0,0,CPS
35,12,0,0,1,0,23315.3,20205.6,21698.9,0,CPS
20,9,0,0,0,1,3046.66,1715.13,2837.24,0,CPS
55,8,0,0,0,1,2901.67,9535.26,0,0,CPS
28,12,0,0,1,0,19153.8,10716.9,0,0,CPS
25,13,0,0,1,0,10182.3,0,1195.48,0,CPS
30,12,0,0,1,0,0,0,0,0,CPS
38,9,0,0,1,1,25427.4,23764.7,25564.7,0,CPS
23,10,0,0,1,1,18160.4,17097.6,25564.7,0,CPS
34,9,0,0,1,1,14945.3,2101.84,20726.6,0,CPS
53,0,0,0,0,1,2061.15,1398.24,1167.4,0,CPS
42,11,0,0,1,1,19831.7,18836,19757.2,0,CPS
26,12,0,0,0,0,25862.3,25243.6,25564.7,0,CPS
32,12,0,0,1,0,23515.1,19380.2,21651.7,0,CPS
51,12,0,0,1,0,0,0,0,0,CPS
23,14,0,0,0,0,22000.6,19034.7,20451.7,0,CPS
33,12,0,0,1,0,0,0,0,0,CPS
35,9,0,0,1,1,0,0,11337.1,0,CPS
46,12,1,0,0,0,25862.3,25243.6,25564.7,0,CPS
47,15,0,0,1,0,14208.6,18742.9,0,0,CPS
25,17,0,0,0,0,3440.47,0,0,0,CPS
41,14,0,0,0,0,20484.1,8690.23,0,0,CPS
20,9,0,0,1,1,5229.28,0,15893,0,CPS
22,11,0,0,1,1,18479.8,20273.6,25564.7,0,CPS
29,16,0,0,1,0,19273.3,14838.2,18111,0,CPS
51,12,0,0,1,0,24702.4,22567,24800.7,0,CPS
44,13,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
20,12,0,0,0,0,11967.2,2116.16,0,0,CPS
18,11,0,0,0,1,656.354,0,11719.8,0,CPS
33,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
27,12,0,0,1,0,25862.3,21109.7,25564.7,0,CPS
52,16,0,0,0,0,25862.3,25243.6,25564.7,0,CPS
24,18,0,0,0,0,0,15432.6,341.355,0,CPS
41,13,0,0,1,0,19030.4,18300.7,19537,0,CPS
28,8,0,0,1,1,23793.3,10638.1,25564.7,0,CPS
17,12,0,0,0,0,423.202,5061.24,3592.35,0,CPS
38,12,0,0,1,0,19322.3,25243.6,25564.7,0,CPS
45,14,0,0,1,0,25862.3,25243.6,16002.3,0,CPS
40,12,0,0,0,0,8272.02,20601.2,20841.9,0,CPS
28,13,0,0,1,0,24363.5,25064.5,25564.7,0,CPS
26,12,0,0,0,0,25862.3,25243.6,8686.08,0,CPS
27,12,0,0,1,0,18327,18186.1,19356.7,0,CPS
28,8,0,0,1,1,20999.4,18855.7,24992.8,0,CPS
28,16,0,0,1,0,21918.3,24556.1,20666,0,CPS
53,12,0,0,1,0,21326.6,20816.1,19800.1,0,CPS
54,12,0,0,1,0,24522.2,23762.9,24027.8,0,CPS
33,12,0,0,1,0,25284.3,24688.6,25564.7,0,CPS
36,12,0,0,1,0,0,0,2365.84,0,CPS
31,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
30,12,0,0,1,0,20605.6,18614,19541.5,0,CPS
41,11,0,0,1,1,0,3399.82,9999.78,0,CPS
37,11,0,0,1,1,19659.3,17332.1,9325.93,0,CPS
18,9,0,0,0,1,3268.06,1575.48,7438.88,0,CPS
24,11,0,0,1,1,12841,9366.97,20516.8,0,CPS
21,9,1,0,0,1,1030.57,470.855,1223.56,0,CPS
55,12,0,0,1,0,0,1718.71,824.571,0,CPS
