user_id,total_sessions_before_idle,sessions_in_last_30d_before_idle,days_idle,last_paid_plan,favorite_category,account_age_years,device_type,acquisition_channel,comeback_trigger_campaign,made_repeat_purchase_in_7d,used_new_feature_in_7d,churn_within_30d
372,142,17,110,Free,Sports,5.52,Mobile,Organic,0,0,0,0
373,87,4,227,Paid,Fashion,0.9,Mobile,Referral,1,1,0,0
374,286,41,65,Paid,Groceries,4.35,Mobile,Organic,0,0,1,0
375,16,2,115,Paid,Groceries,4.52,Mobile,Referral,0,1,0,0
376,80,8,134,Free,Books,5.14,Desktop,Organic,1,0,1,0
377,40,4,60,Paid,Electronics,3.54,Mobile,Paid,0,0,0,0
378,296,58,180,Free,Books,4.49,Mobile,Paid,1,0,1,0
379,15,1,168,Free,Books,2.16,Desktop,Paid,1,1,0,0
380,15,2,164,Paid,Electronics,4.6,Mobile,Paid,0,0,0,0
381,19,2,189,Free,Sports,2.39,Mobile,Organic,0,0,0,0
382,4,1,130,Paid,Groceries,5.47,Mobile,Organic,0,0,0,0
383,20,2,193,Free,Fashion,1.4,Mobile,Organic,1,0,1,1
384,16,1,159,Paid,Books,2.24,Mobile,Paid,1,0,0,0
385,39,5,60,Free,Groceries,3.24,Mobile,Paid,1,0,1,0
386,47,8,60,Free,Fashion,4.77,Mobile,Organic,0,0,0,0
387,217,42,316,Free,Electronics,4.62,Desktop,Organic,0,0,1,0
388,86,10,133,Free,Sports,1.66,Mobile,Organic,0,0,1,0
389,19,2,172,Free,Books,1.29,Desktop,Paid,0,0,0,1
390,14,1,164,Paid,Fashion,2.17,Mobile,Referral,0,1,1,0
391,55,9,146,Free,Fashion,3.16,Mobile,Organic,0,1,1,0
392,9,1,365,Paid,Books,3.46,Mobile,Referral,0,0,1,0
393,207,26,188,Free,Books,2.86,Mobile,Referral,0,0,1,0
394,108,10,102,Free,Electronics,4.15,Mobile,Organic,0,0,1,0
395,21,3,314,Paid,Books,2.85,Mobile,Paid,1,0,0,0
396,6,1,127,Free,Fashion,5.7,Desktop,Paid,1,1,0,0
397,129,19,179,Paid,Fashion,1.94,Mobile,Paid,0,0,0,0
398,30,4,154,Paid,Books,3.95,Mobile,Paid,0,0,0,0
399,115,11,315,Free,Fashion,3.86,Mobile,Paid,0,0,1,0
400,7,1,138,Paid,Sports,2.05,Desktop,Organic,0,0,0,0
401,19,3,124,Paid,Fashion,2.76,Mobile,Organic,0,1,0,0
402,34,4,200,Free,Groceries,2.51,Mobile,Organic,0,0,0,0
403,35,4,241,Paid,Electronics,1.45,Desktop,Paid,1,0,0,0
404,22,4,310,Free,Electronics,3.13,Desktop,Organic,1,0,1,1
405,62,6,182,Free,Groceries,2.63,Mobile,Referral,0,0,0,0
406,12,2,244,Paid,Books,1.48,Mobile,Organic,1,1,0,1
407,29,4,256,Paid,Groceries,2.97,Mobile,Organic,0,1,0,0
408,38,5,129,Paid,Books,2.82,Desktop,Referral,0,1,0,0
409,56,3,124,Paid,Books,1.22,Mobile,Organic,0,0,1,0
410,68,12,85,Paid,Groceries,1.22,Mobile,Organic,0,1,0,0
411,11,1,70,Paid,Books,4.06,Mobile,Referral,0,1,0,0
412,8,1,67,Free,Books,4.39,Mobile,Paid,1,0,0,0
413,119,19,66,Free,Groceries,5.68,Mobile,Organic,0,0,1,0
414,47,6,168,Free,Sports,0.98,Mobile,Organic,0,0,1,0
415,16,1,60,Paid,Electronics,1.15,Mobile,Referral,0,0,0,0
416,157,30,260,Free,Books,0.78,Desktop,Paid,1,0,1,0
417,38,2,109,Free,Fashion,3.43,Desktop,Organic,0,0,0,0
418,108,6,116,Free,Electronics,3.93,Desktop,Referral,0,0,1,0
419,36,3,122,Paid,Electronics,2.72,Desktop,Organic,0,0,0,0
420,261,36,192,Paid,Groceries,4.89,Mobile,Referral,0,0,1,0
421,192,37,216,Free,Books,4.28,Mobile,Organic,0,0,1,0
422,26,4,60,Free,Groceries,5.92,Mobile,Paid,0,0,0,0
423,88,12,202,Free,Fashion,1.26,Mobile,Organic,1,1,1,0
424,64,10,106,Free,Books,0.82,Mobile,Organic,1,0,0,0
425,131,20,82,Free,Sports,2.01,Mobile,Organic,0,0,0,0
426,13,1,60,Paid,Fashion,0.6,Desktop,Organic,1,1,0,0
427,66,11,60,Paid,Fashion,5.63,Mobile,Organic,1,1,0,0
428,96,9,72,Free,Electronics,2.17,Mobile,Organic,1,0,1,0
429,6,1,113,Free,Groceries,3.54,Mobile,Referral,0,0,0,0
430,11,1,60,Free,Books,2.25,Desktop,Organic,0,0,0,0
431,5,1,319,Free,Books,1.85,Desktop,Organic,0,0,0,0
432,26,5,60,Free,Groceries,1.34,Mobile,Paid,0,0,0,0
433,68,10,93,Free,Electronics,2.26,Mobile,Paid,1,0,0,0
434,149,12,234,Free,Groceries,3.88,Mobile,Paid,0,1,1,0
435,36,3,190,Paid,Fashion,5.84,Desktop,Paid,0,1,0,0
436,169,33,60,Paid,Electronics,3.57,Mobile,Referral,0,0,1,0
437,9,1,257,Paid,Groceries,3.43,Desktop,Paid,0,0,0,0
438,7,1,217,Free,Groceries,0.69,Mobile,Referral,1,0,0,0
439,32,2,108,Paid,Groceries,5.12,Mobile,Paid,0,1,0,0
440,49,2,60,Paid,Groceries,0.75,Mobile,Paid,1,0,0,0
441,33,4,60,Free,Electronics,5.48,Desktop,Organic,0,0,1,0
442,5,1,89,Free,Fashion,3.46,Desktop,Organic,1,0,1,1
443,31,2,72,Free,Fashion,1.43,Desktop,Organic,1,1,0,0
444,9,1,295,Free,Sports,2.98,Mobile,Organic,0,1,1,0
445,65,6,117,Free,Sports,5.97,Mobile,Organic,0,0,1,0
446,48,7,212,Free,Sports,2.18,Desktop,Paid,1,0,0,0
447,13,2,127,Free,Fashion,1.98,Mobile,Organic,1,1,1,0
448,20,3,75,Free,Books,1.15,Desktop,Paid,1,0,0,0
449,12,1,176,Free,Books,3.78,Mobile,Referral,1,0,1,0
450,32,5,62,Paid,Groceries,0.99,Desktop,Organic,0,0,0,1
451,87,8,327,Free,Books,4.71,Desktop,Organic,0,0,1,0
452,13,1,69,Paid,Groceries,5.56,Mobile,Organic,1,0,0,0
453,55,3,357,Free,Electronics,5.63,Mobile,Referral,1,0,1,0
454,20,1,323,Free,Fashion,1.09,Mobile,Referral,0,0,0,1
455,15,2,223,Free,Fashion,3.57,Mobile,Referral,0,0,1,1
456,30,5,185,Free,Fashion,1.03,Mobile,Organic,0,0,0,0
457,12,1,214,Free,Electronics,3.65,Mobile,Organic,1,0,0,0
458,20,2,113,Free,Fashion,4.98,Mobile,Referral,1,0,0,0
459,10,1,164,Free,Electronics,3.46,Mobile,Organic,1,0,0,0
460,237,35,189,Paid,Books,5.3,Desktop,Organic,0,0,1,0
461,35,3,114,Free,Sports,4.91,Mobile,Organic,1,0,0,0
462,17,1,131,Paid,Groceries,2.02,Desktop,Referral,1,0,0,0
463,42,7,189,Free,Electronics,3.97,Mobile,Organic,0,0,0,0
464,30,5,89,Paid,Fashion,0.54,Desktop,Referral,0,1,1,0
465,27,2,215,Free,Fashion,2.68,Mobile,Organic,0,0,1,0
466,62,5,114,Paid,Sports,1.81,Mobile,Paid,0,0,0,0
467,71,8,161,Paid,Books,5.65,Mobile,Organic,0,1,0,0
468,20,3,101,Paid,Fashion,2.73,Desktop,Organic,0,1,0,0
469,19,1,307,Free,Groceries,4.1,Mobile,Paid,0,0,0,0
470,26,3,60,Paid,Electronics,4.53,Mobile,Organic,0,1,0,0
471,4,1,60,Free,Sports,4.75,Desktop,Paid,1,0,0,0
472,8,1,245,Paid,Electronics,4.55,Mobile,Referral,0,0,0,0
473,130,7,260,Free,Electronics,2.09,Mobile,Organic,1,0,1,0
474,172,31,201,Free,Books,4.27,Mobile,Organic,1,0,1,0
475,26,4,120,Free,Sports,3.52,Mobile,Paid,1,0,0,0
476,59,9,107,Free,Sports,3.79,Mobile,Referral,0,0,0,1
477,46,2,114,Paid,Books,0.5,Mobile,Paid,1,1,1,0
478,720,133,231,Paid,Fashion,1.92,Mobile,Organic,0,1,1,0
479,102,9,207,Paid,Electronics,5.62,Mobile,Paid,1,1,0,0
480,30,2,60,Paid,Sports,2.1,Mobile,Organic,0,0,0,0
481,13,1,179,Paid,Books,2.91,Desktop,Organic,0,1,0,0
482,7,1,60,Free,Groceries,1.53,Desktop,Paid,1,0,1,0
483,41,8,76,Free,Electronics,1.26,Mobile,Referral,0,0,0,0
484,16,2,60,Free,Books,1.65,Desktop,Organic,0,0,0,0
485,8,1,265,Free,Electronics,3.55,Desktop,Paid,1,0,0,0
486,18,2,60,Free,Groceries,5.55,Mobile,Organic,0,0,0,0
487,12,1,60,Free,Sports,2.29,Desktop,Paid,1,0,0,1
488,179,16,72,Free,Books,2.28,Mobile,Referral,0,0,0,0
489,80,7,365,Free,Books,3.6,Desktop,Organic,0,0,1,0
490,33,5,93,Paid,Electronics,2.46,Mobile,Organic,0,0,1,0
491,146,10,85,Free,Fashion,5.51,Mobile,Paid,0,0,1,0
492,36,2,231,Free,Sports,2.58,Desktop,Paid,1,0,0,0
493,14,1,131,Free,Electronics,3.2,Mobile,Paid,0,0,0,1
494,152,10,203,Free,Groceries,3.43,Mobile,Referral,1,0,1,0
495,57,7,70,Free,Groceries,4.8,Mobile,Organic,1,0,1,0
496,12,1,81,Free,Groceries,3.6,Desktop,Paid,0,0,0,0
497,28,4,274,Free,Sports,1.82,Desktop,Paid,0,1,1,0
498,14,2,290,Free,Books,1.18,Mobile,Organic,0,0,0,1
499,9,1,262,Free,Sports,5.66,Mobile,Referral,0,0,1,0
500,84,5,148,Free,Fashion,4.91,Mobile,Paid,1,1,0,0
501,224,31,138,Paid,Books,0.63,Mobile,Paid,0,1,1,0
502,9,1,103,Free,Groceries,5.02,Desktop,Referral,0,0,1,0
503,59,3,144,Free,Electronics,3.75,Desktop,Organic,0,0,1,0
504,18,2,164,Free,Groceries,3.35,Mobile,Paid,1,0,1,0
505,21,2,216,Paid,Groceries,0.57,Desktop,Paid,1,1,0,0
506,19,1,146,Free,Groceries,4.79,Desktop,Referral,0,0,0,1
507,14,1,60,Paid,Electronics,1.59,Mobile,Organic,1,0,0,0
508,35,3,107,Paid,Groceries,4.5,Mobile,Paid,1,1,0,0
509,15,1,60,Free,Electronics,0.59,Mobile,Organic,1,0,0,1
510,44,4,303,Free,Groceries,4.88,Mobile,Referral,0,0,1,0
511,32,5,60,Free,Books,0.63,Desktop,Paid,0,0,0,0
512,27,2,275,Free,Books,1.8,Mobile,Paid,0,0,0,0
513,14,1,149,Free,Electronics,1.98,Desktop,Organic,1,0,1,0
514,19,1,174,Free,Fashion,1.37,Mobile,Paid,1,1,1,0
515,71,11,174,Free,Fashion,3.15,Desktop,Organic,0,0,1,0
516,55,8,100,Free,Fashion,2.06,Mobile,Referral,0,0,0,0
517,13,1,60,Paid,Books,5.96,Mobile,Referral,1,1,0,0
518,37,4,174,Free,Groceries,3.69,Mobile,Organic,1,0,0,1
519,71,12,201,Paid,Fashion,3.62,Desktop,Paid,1,1,0,0
520,7,1,110,Paid,Fashion,1.71,Desktop,Paid,0,1,0,0
521,58,7,120,Paid,Books,2.75,Mobile,Referral,0,0,0,0
522,18,1,88,Paid,Groceries,1.18,Mobile,Paid,1,1,0,0
523,59,11,60,Free,Fashion,4.69,Mobile,Referral,1,0,0,0
524,16,1,101,Free,Electronics,2.32,Desktop,Organic,0,0,0,0
525,6,1,365,Free,Fashion,4.64,Mobile,Organic,0,0,0,0
526,7,1,339,Free,Electronics,2.54,Mobile,Paid,1,0,1,0
527,35,4,149,Paid,Fashion,5.94,Mobile,Paid,0,1,0,0
528,43,4,325,Paid,Electronics,1.44,Mobile,Organic,1,1,0,0
529,14,2,110,Free,Groceries,0.51,Mobile,Organic,1,0,0,1
530,63,6,195,Free,Books,3.77,Desktop,Referral,0,0,0,0
531,7,1,60,Free,Fashion,5.74,Desktop,Paid,0,0,0,1
532,31,5,179,Free,Books,4.06,Desktop,Organic,1,0,0,0
533,10,1,168,Free,Books,0.97,Mobile,Referral,0,0,1,1
534,18,1,60,Free,Sports,3.47,Mobile,Organic,0,0,0,0
535,35,2,209,Paid,Electronics,5.5,Desktop,Organic,0,1,1,0
536,15,1,111,Free,Groceries,0.54,Mobile,Organic,1,0,0,0
537,23,2,60,Paid,Groceries,1.42,Mobile,Referral,0,1,0,0
538,91,5,68,Paid,Fashion,4.98,Mobile,Paid,1,1,1,0
539,19,1,90,Paid,Sports,5.42,Mobile,Organic,0,0,0,0
540,77,5,67,Free,Books,4.39,Mobile,Organic,0,0,1,0
541,11,1,241,Paid,Groceries,5.95,Desktop,Paid,0,0,0,0
542,57,10,116,Paid,Fashion,1.0,Desktop,Paid,1,1,0,0
543,140,20,96,Free,Electronics,3.5,Mobile,Referral,1,0,1,0
544,3,1,95,Free,Books,4.27,Mobile,Paid,1,0,0,0
545,15,2,147,Paid,Electronics,4.36,Mobile,Organic,1,1,0,0
546,59,7,155,Free,Books,4.86,Mobile,Paid,0,0,0,0
547,28,3,286,Free,Electronics,5.55,Desktop,Organic,0,0,0,0
548,48,3,276,Free,Books,2.49,Mobile,Referral,0,0,0,0
549,19,3,95,Paid,Books,0.74,Mobile,Organic,0,0,0,0
550,37,5,110,Paid,Fashion,2.49,Mobile,Organic,1,1,0,0
551,29,3,146,Free,Books,4.19,Desktop,Organic,0,0,0,0
552,107,12,119,Free,Electronics,1.67,Mobile,Organic,1,1,1,0
553,43,7,155,Paid,Electronics,4.95,Mobile,Organic,1,1,0,0
554,47,3,65,Paid,Fashion,1.71,Mobile,Organic,0,1,0,0
555,22,2,126,Paid,Fashion,0.56,Mobile,Organic,1,1,0,0
556,21,1,173,Free,Fashion,3.29,Mobile,Organic,0,0,0,1
557,22,1,107,Free,Sports,4.5,Desktop,Referral,1,0,1,0
558,50,6,168,Free,Electronics,2.42,Mobile,Paid,0,0,1,0
559,22,2,141,Paid,Fashion,4.62,Mobile,Referral,1,0,0,0
560,45,7,117,Free,Fashion,2.91,Desktop,Organic,0,0,0,0
561,264,52,211,Free,Fashion,1.44,Mobile,Organic,0,0,1,0
562,80,14,130,Free,Books,1.0,Desktop,Paid,1,0,1,0
563,24,2,186,Free,Fashion,4.41,Desktop,Organic,0,1,1,0
564,111,11,60,Paid,Books,2.62,Mobile,Organic,0,1,0,0
565,23,3,324,Free,Electronics,5.52,Desktop,Referral,1,0,0,0
566,5,1,75,Paid,Groceries,3.47,Mobile,Paid,0,1,0,0
567,13,2,162,Paid,Electronics,2.42,Mobile,Organic,0,0,0,0
568,6,1,60,Free,Books,2.42,Desktop,Paid,0,0,0,0
569,24,4,144,Paid,Groceries,1.22,Desktop,Organic,1,0,0,1
570,34,5,63,Paid,Electronics,3.77,Mobile,Paid,1,0,0,0
571,178,22,173,Paid,Groceries,3.7,Mobile,Organic,0,0,0,0
572,46,7,165,Free,Groceries,4.9,Mobile,Organic,0,0,0,0
573,27,2,228,Free,Electronics,1.61,Desktop,Organic,0,0,0,0
574,76,13,150,Free,Books,2.1,Desktop,Referral,1,1,1,0
575,4,1,140,Paid,Sports,1.03,Mobile,Organic,1,0,0,0
576,42,7,60,Paid,Groceries,2.12,Mobile,Paid,0,1,0,0
577,72,12,192,Paid,Sports,2.85,Desktop,Organic,0,0,1,0
578,8,1,237,Free,Fashion,5.8,Mobile,Organic,1,0,0,0
579,104,12,89,Free,Books,4.09,Mobile,Organic,0,0,0,0
580,47,8,83,Free,Sports,4.81,Mobile,Organic,0,0,0,0
581,22,4,234,Free,Electronics,2.29,Mobile,Paid,1,0,1,0
582,63,10,80,Paid,Sports,1.29,Desktop,Referral,0,1,0,0
583,321,61,214,Free,Fashion,1.91,Desktop,Organic,0,0,1,0
584,40,7,148,Free,Sports,1.91,Mobile,Organic,1,0,1,0
585,43,8,169,Free,Electronics,3.71,Desktop,Referral,0,0,1,0
586,21,2,114,Free,Fashion,2.38,Mobile,Referral,0,0,0,1
587,15,1,333,Free,Sports,5.22,Desktop,Organic,0,0,1,0
588,76,11,230,Free,Electronics,5.94,Mobile,Organic,1,0,1,0
589,15,1,60,Free,Fashion,2.39,Desktop,Organic,0,0,0,0
590,36,4,168,Free,Fashion,4.38,Mobile,Organic,0,0,0,0
591,21,2,69,Free,Groceries,4.12,Mobile,Organic,0,0,1,0
592,54,9,75,Paid,Sports,1.57,Desktop,Referral,0,0,0,0
593,47,4,76,Free,Fashion,5.55,Mobile,Organic,1,0,1,0
594,94,13,160,Paid,Books,1.6,Desktop,Organic,0,1,1,0
595,20,3,365,Paid,Fashion,4.55,Mobile,Paid,1,0,0,0
596,26,2,210,Free,Groceries,2.41,Mobile,Organic,0,0,0,0
597,13,1,76,Paid,Fashion,2.52,Desktop,Organic,0,1,0,0
598,22,3,60,Free,Fashion,3.0,Mobile,Referral,0,0,0,0
599,49,4,318,Paid,Fashion,5.25,Mobile,Paid,1,1,0,0
600,71,4,237,Paid,Books,1.27,Mobile,Referral,0,0,0,0
601,14,2,85,Paid,Sports,0.8,Mobile,Organic,0,0,0,0
602,80,8,123,Free,Books,2.71,Mobile,Organic,0,0,1,0
603,129,13,254,Free,Fashion,0.81,Mobile,Referral,1,1,1,0
604,51,9,296,Free,Books,4.28,Mobile,Organic,1,0,1,0
605,217,24,101,Paid,Groceries,4.68,Mobile,Paid,0,1,1,0
606,16,3,60,Paid,Fashion,5.2,Desktop,Organic,0,1,0,0
607,10,1,218,Free,Fashion,4.59,Mobile,Organic,0,1,0,0
608,6,1,234,Free,Fashion,5.54,Mobile,Paid,1,1,0,1
609,148,22,60,Paid,Groceries,4.62,Mobile,Paid,0,1,0,0
610,64,4,143,Free,Books,5.65,Mobile,Referral,0,0,0,0
611,32,3,365,Paid,Books,1.56,Mobile,Organic,0,0,0,0
612,44,7,196,Paid,Fashion,3.25,Mobile,Paid,0,1,1,0
613,11,1,101,Free,Electronics,5.97,Desktop,Organic,1,0,1,0
614,383,35,151,Paid,Sports,4.25,Desktop,Paid,0,0,1,0
615,38,3,115,Free,Fashion,5.33,Mobile,Organic,0,1,0,0
616,37,4,60,Free,Sports,0.67,Mobile,Organic,1,0,1,0
617,69,11,80,Paid,Books,5.29,Mobile,Organic,0,0,0,0
618,54,3,165,Paid,Fashion,4.34,Mobile,Organic,0,0,0,0
619,42,5,87,Free,Books,1.44,Desktop,Paid,1,1,0,1
620,16,1,60,Free,Sports,0.64,Desktop,Organic,1,0,0,0
621,54,5,174,Free,Electronics,1.93,Mobile,Paid,1,0,0,1
622,218,17,365,Free,Sports,5.54,Desktop,Organic,0,0,1,0
623,128,12,92,Free,Electronics,4.17,Desktop,Organic,1,0,1,0
624,163,16,127,Free,Books,5.56,Mobile,Organic,0,0,1,0
625,20,3,67,Free,Groceries,2.95,Mobile,Referral,0,0,0,0
626,13,1,126,Free,Sports,5.65,Desktop,Referral,0,0,0,1
627,30,4,84,Free,Books,3.05,Mobile,Organic,0,0,0,0
628,36,4,141,Paid,Books,1.62,Desktop,Organic,1,0,0,0
629,99,16,93,Paid,Fashion,1.33,Mobile,Organic,1,1,1,0
630,7,1,334,Free,Electronics,5.97,Mobile,Paid,1,0,1,0
631,153,30,329,Free,Electronics,2.34,Mobile,Paid,1,0,1,0
632,29,2,90,Free,Fashion,1.38,Mobile,Organic,0,0,0,0
633,22,3,148,Free,Electronics,0.55,Mobile,Organic,1,0,1,0
634,13,1,75,Free,Electronics,2.07,Desktop,Referral,0,0,0,0
635,7,1,219,Paid,Sports,5.39,Desktop,Organic,1,0,0,1
636,76,13,205,Paid,Groceries,3.44,Desktop,Paid,0,0,1,0
637,36,2,103,Paid,Electronics,3.98,Mobile,Organic,1,0,0,0
638,10,1,130,Free,Sports,5.57,Mobile,Paid,1,0,0,0
639,10,1,127,Paid,Fashion,3.32,Mobile,Organic,1,1,0,1
640,24,2,78,Paid,Books,5.11,Mobile,Paid,1,0,0,0
641,176,17,80,Free,Books,2.28,Mobile,Paid,1,0,1,0
642,26,1,186,Free,Fashion,5.87,Mobile,Organic,0,0,0,1
643,8,1,189,Free,Groceries,0.93,Mobile,Organic,0,0,0,1
644,26,1,317,Free,Fashion,4.49,Mobile,Organic,0,0,0,1
645,26,4,60,Paid,Fashion,4.13,Mobile,Referral,0,1,0,0
646,3,1,63,Free,Fashion,1.55,Mobile,Referral,0,0,0,0
647,32,4,363,Free,Sports,2.64,Desktop,Paid,1,1,1,1
648,27,1,188,Free,Groceries,2.22,Desktop,Organic,1,0,0,0
649,67,4,60,Free,Groceries,1.02,Mobile,Organic,1,0,1,0
650,211,18,109,Paid,Books,3.72,Desktop,Referral,0,0,1,0
651,103,17,150,Free,Electronics,5.97,Mobile,Referral,0,0,1,0
652,26,3,60,Paid,Books,3.58,Mobile,Organic,1,1,0,0
653,11,1,217,Free,Electronics,3.5,Mobile,Paid,1,0,0,0
654,435,77,97,Free,Fashion,0.72,Desktop,Paid,0,0,1,0
655,36,2,92,Free,Groceries,1.27,Mobile,Organic,0,0,0,0
656,34,3,276,Paid,Fashion,3.32,Mobile,Organic,1,1,0,0
657,33,5,101,Free,Fashion,5.92,Mobile,Paid,1,0,0,0
658,41,2,229,Free,Groceries,5.32,Mobile,Organic,1,0,1,0
659,29,2,148,Free,Groceries,2.37,Mobile,Organic,0,0,0,0
660,19,2,220,Free,Books,3.49,Desktop,Organic,0,0,1,0
661,20,3,119,Paid,Electronics,3.54,Desktop,Referral,1,0,0,1
662,33,2,152,Free,Electronics,4.27,Desktop,Paid,0,0,0,0
663,20,1,286,Free,Groceries,4.28,Desktop,Paid,0,0,0,0
664,17,3,163,Free,Groceries,4.84,Mobile,Paid,1,0,0,0
665,37,4,75,Paid,Books,0.64,Mobile,Referral,0,1,0,0
666,26,1,101,Free,Sports,5.69,Mobile,Organic,1,1,0,1
667,150,13,213,Paid,Sports,0.89,Mobile,Organic,1,1,1,0
668,3,1,100,Paid,Electronics,3.12,Mobile,Organic,0,0,0,0
669,99,6,60,Free,Groceries,5.56,Desktop,Referral,0,0,1,0
670,116,17,149,Free,Books,3.18,Mobile,Organic,0,0,1,0
671,5,1,82,Free,Books,0.85,Desktop,Paid,0,0,0,0
672,24,3,140,Paid,Fashion,1.76,Mobile,Organic,0,0,0,0
673,23,2,98,Free,Books,3.68,Mobile,Organic,0,0,1,0
674,9,1,167,Free,Sports,0.98,Mobile,Organic,0,0,1,0
675,16,3,363,Paid,Groceries,2.83,Mobile,Organic,0,1,0,0
676,11,1,365,Free,Groceries,2.31,Mobile,Organic,0,0,1,1
677,191,10,106,Free,Fashion,4.98,Mobile,Paid,1,1,1,0
678,85,16,140,Free,Electronics,1.11,Mobile,Paid,1,0,1,0
679,119,6,156,Free,Fashion,4.26,Mobile,Referral,1,1,1,0
680,69,12,78,Free,Electronics,2.74,Desktop,Organic,0,1,1,0
681,11,1,60,Free,Books,3.73,Mobile,Paid,1,0,1,0
682,20,2,291,Paid,Electronics,1.63,Desktop,Referral,1,0,0,0
683,55,8,248,Free,Books,3.85,Mobile,Organic,1,1,1,0
684,10,1,60,Paid,Electronics,4.21,Mobile,Paid,0,0,0,0
685,68,11,276,Paid,Electronics,0.89,Desktop,Paid,1,0,0,0
686,27,4,148,Free,Fashion,5.03,Desktop,Organic,1,0,0,0
687,23,1,154,Paid,Sports,5.24,Desktop,Organic,1,0,0,0
688,68,8,276,Free,Fashion,0.85,Mobile,Organic,0,0,0,0
689,52,9,112,Paid,Fashion,3.82,Mobile,Paid,1,1,0,0
690,24,4,107,Paid,Groceries,3.77,Mobile,Organic,0,1,0,0
691,106,20,280,Free,Sports,0.57,Mobile,Organic,0,0,0,0
692,12,1,60,Free,Groceries,2.38,Desktop,Paid,1,0,0,0
693,62,4,60,Free,Fashion,5.83,Mobile,Organic,1,0,0,0
694,60,6,241,Free,Fashion,3.55,Mobile,Organic,1,0,1,0
695,25,3,261,Free,Sports,5.63,Mobile,Organic,1,0,0,0
696,46,4,73,Free,Groceries,4.22,Desktop,Referral,0,0,0,0
697,10,1,239,Paid,Books,0.66,Mobile,Organic,1,1,0,0
698,84,15,234,Free,Fashion,0.93,Desktop,Organic,0,1,0,0
699,28,4,160,Paid,Fashion,4.47,Mobile,Organic,1,1,0,0
700,20,2,140,Paid,Fashion,3.55,Desktop,Organic,1,1,0,0
701,95,15,98,Free,Books,1.2,Mobile,Paid,0,0,1,0
702,17,1,92,Paid,Fashion,3.88,Desktop,Referral,1,1,1,0
703,9,1,60,Free,Sports,4.96,Mobile,Paid,1,0,0,0
704,7,1,90,Free,Fashion,4.64,Desktop,Organic,0,0,0,0
705,61,10,158,Paid,Groceries,1.85,Mobile,Organic,1,0,1,0
706,10,1,60,Free,Fashion,1.92,Mobile,Organic,0,0,0,0
707,192,37,199,Free,Books,5.82,Mobile,Organic,0,0,1,0
708,5,1,112,Paid,Fashion,5.38,Desktop,Paid,1,1,1,0
709,181,26,135,Paid,Groceries,2.25,Mobile,Organic,1,0,0,0
710,41,7,198,Paid,Books,5.03,Mobile,Organic,0,0,0,0
711,31,4,95,Paid,Fashion,1.39,Mobile,Organic,1,1,1,0
712,20,2,156,Free,Groceries,1.58,Mobile,Organic,0,0,0,0
713,50,4,177,Free,Books,1.5,Mobile,Paid,1,0,1,0
714,32,2,183,Paid,Sports,0.98,Mobile,Organic,0,1,1,0
715,100,7,182,Free,Sports,5.2,Mobile,Paid,0,0,1,0
716,38,4,60,Free,Sports,3.68,Mobile,Paid,0,0,0,1
717,39,5,76,Free,Fashion,1.92,Mobile,Organic,0,0,1,0
718,24,4,197,Paid,Fashion,5.17,Mobile,Referral,1,1,0,0
719,32,2,77,Free,Sports,4.91,Mobile,Organic,1,0,1,0
720,46,7,142,Paid,Books,1.06,Mobile,Organic,0,0,0,0
721,6,1,165,Free,Fashion,4.04,Mobile,Referral,1,0,0,0
722,9,1,60,Free,Groceries,4.47,Desktop,Organic,0,0,0,1
723,70,7,65,Free,Electronics,4.44,Mobile,Organic,1,0,0,0
724,40,3,180,Free,Groceries,4.48,Desktop,Referral,0,0,0,0
725,28,4,208,Paid,Groceries,1.43,Mobile,Paid,1,0,0,0
726,34,3,181,Free,Groceries,2.23,Desktop,Organic,0,0,0,0
727,47,4,60,Free,Electronics,5.14,Mobile,Paid,0,0,0,0
728,20,3,60,Free,Electronics,5.44,Mobile,Referral,1,0,0,0
729,16,3,112,Free,Electronics,2.04,Mobile,Organic,1,0,0,1
730,41,2,60,Free,Books,0.63,Desktop,Paid,1,0,0,0
731,13,1,77,Free,Fashion,5.23,Mobile,Referral,0,0,0,0
732,50,6,365,Paid,Books,2.57,Mobile,Referral,1,0,1,0
733,7,1,272,Paid,Books,2.31,Mobile,Paid,0,1,0,0
734,93,8,71,Free,Books,2.41,Desktop,Organic,1,0,1,1
735,54,6,60,Free,Groceries,2.79,Desktop,Paid,0,0,0,0
736,43,5,164,Free,Books,2.58,Mobile,Organic,0,0,1,0
737,89,9,90,Free,Fashion,3.62,Desktop,Paid,1,0,1,0
738,176,31,196,Paid,Groceries,0.93,Mobile,Organic,0,1,1,0
739,92,8,124,Paid,Groceries,5.84,Desktop,Paid,0,0,0,0
740,6,1,365,Free,Electronics,5.65,Mobile,Organic,0,0,1,0
741,10,1,151,Paid,Books,5.64,Mobile,Referral,1,0,0,0
742,18,3,169,Free,Fashion,5.34,Mobile,Organic,0,0,0,0
743,34,4,333,Free,Electronics,4.13,Desktop,Organic,0,0,0,0
744,56,7,60,Free,Sports,1.72,Desktop,Paid,0,0,0,0
745,17,2,250,Free,Sports,0.77,Desktop,Organic,0,0,1,0
746,40,3,258,Paid,Books,1.05,Mobile,Organic,0,0,1,0
747,16,2,146,Free,Groceries,2.28,Mobile,Referral,1,0,0,0
748,18,1,139,Free,Sports,3.27,Mobile,Paid,0,0,0,0
