user_id,age,region,access_time,group,converted
2764,30,PA,Evening (17-21),B,1
2765,41,Others,Evening (17-21),B,0
2766,47,Others,Evening (17-21),A,0
2767,37,NY,Afternoon (12-17),B,0
2768,43,Others,Afternoon (12-17),A,0
2769,31,TX,Evening (17-21),A,0
2770,35,NY,Afternoon (12-17),A,0
2771,35,TX,Afternoon (12-17),A,0
2772,29,Others,Morning (9-12),A,0
2773,35,FL,Evening (17-21),B,0
2774,19,Others,Morning (9-12),B,0
2775,32,Others,Evening (17-21),B,0
2776,34,Others,Evening (17-21),A,1
2777,34,Others,Morning (9-12),B,0
2778,35,GA,Afternoon (12-17),A,0
2779,37,NY,Afternoon (12-17),A,0
2780,43,GA,Afternoon (12-17),A,0
2781,48,Others,Afternoon (12-17),A,0
2782,30,Others,Morning (9-12),A,0
2783,23,Others,Night (21-24),B,0
2784,25,Others,Morning (9-12),B,0
2785,32,Others,Evening (17-21),A,0
2786,33,GA,Afternoon (12-17),A,1
2787,28,Others,Evening (17-21),A,0
2788,22,Others,Afternoon (12-17),B,0
2789,32,IL,Evening (17-21),B,0
2790,40,Others,Evening (17-21),B,0
2791,45,IL,Evening (17-21),B,0
2792,31,Others,Morning (9-12),A,0
2793,33,Others,Evening (17-21),B,0
2794,26,Others,Afternoon (12-17),A,1
2795,37,FL,Morning (9-12),A,0
2796,27,Others,Afternoon (12-17),B,0
2797,44,Others,Afternoon (12-17),A,0
2798,18,FL,Afternoon (12-17),B,0
2799,33,Others,Evening (17-21),A,0
2800,41,Others,Afternoon (12-17),B,0
2801,40,Others,Afternoon (12-17),A,0
2802,70,NY,Morning (9-12),A,0
2803,42,Others,Evening (17-21),B,0
2804,25,Others,Afternoon (12-17),B,0
2805,36,IL,Afternoon (12-17),B,0
2806,18,TX,Evening (17-21),B,0
2807,37,Others,Afternoon (12-17),B,0
2808,28,Others,Afternoon (12-17),B,0
2809,48,Others,Afternoon (12-17),A,0
2810,31,IL,Evening (17-21),A,0
2811,36,PA,Evening (17-21),A,0
2812,30,IL,Afternoon (12-17),B,0
2813,58,IL,Morning (9-12),A,0
2814,34,Others,Morning (9-12),B,0
2815,59,Others,Evening (17-21),B,0
2816,47,Others,Evening (17-21),B,0
2817,43,TX,Afternoon (12-17),A,1
2818,42,Others,Morning (9-12),A,0
2819,42,TX,Evening (17-21),B,0
2820,18,TX,Evening (17-21),A,0
2821,34,Others,Evening (17-21),A,0
2822,48,Others,Evening (17-21),A,0
2823,37,Others,Evening (17-21),A,1
2824,21,IL,Morning (9-12),A,0
2825,37,Others,Morning (9-12),B,0
2826,58,Others,Morning (9-12),A,0
2827,52,Others,Evening (17-21),B,1
2828,37,PA,Morning (9-12),A,0
2829,49,Others,Afternoon (12-17),B,1
2830,33,Others,Afternoon (12-17),B,0
2831,18,Others,Afternoon (12-17),A,0
2832,26,TX,Evening (17-21),A,0
2833,56,FL,Morning (9-12),A,1
2834,34,NY,Afternoon (12-17),B,0
2835,35,FL,Evening (17-21),B,0
2836,34,Others,Morning (9-12),B,1
2837,60,CA,Evening (17-21),A,0
2838,57,CA,Evening (17-21),A,1
2839,64,FL,Night (21-24),A,0
2840,36,TX,Evening (17-21),A,1
2841,41,FL,Afternoon (12-17),B,0
2842,19,Others,Afternoon (12-17),A,0
2843,55,Others,Morning (9-12),B,0
2844,23,CA,Afternoon (12-17),B,0
2845,40,OH,Morning (9-12),B,0
2846,24,IL,Afternoon (12-17),A,1
2847,30,CA,Evening (17-21),B,0
2848,27,Others,Afternoon (12-17),B,0
2849,30,Others,Afternoon (12-17),B,0
2850,31,Others,Afternoon (12-17),B,0
2851,31,Others,Afternoon (12-17),B,1
2852,48,CA,Night (21-24),B,0
2853,24,Others,Afternoon (12-17),A,0
2854,40,Others,Evening (17-21),B,0
2855,52,Others,Afternoon (12-17),B,0
2856,31,CA,Morning (9-12),B,0
2857,29,Others,Afternoon (12-17),B,0
2858,35,Others,Evening (17-21),A,1
2859,52,Others,Morning (9-12),B,0
2860,40,CA,Morning (9-12),B,1
2861,31,Others,Morning (9-12),A,0
2862,43,Others,Evening (17-21),A,0
2863,24,Others,Evening (17-21),B,0
2864,46,Others,Afternoon (12-17),A,0
2865,42,Others,Afternoon (12-17),A,1
2866,34,OH,Evening (17-21),A,0
2867,27,Others,Evening (17-21),B,0
2868,27,GA,Evening (17-21),A,0
2869,44,Others,Evening (17-21),A,0
2870,52,CA,Evening (17-21),B,0
2871,30,Others,Afternoon (12-17),B,0
2872,43,Others,Evening (17-21),B,0
2873,18,Others,Night (21-24),A,0
2874,30,Others,Morning (9-12),B,0
2875,37,Others,Morning (9-12),A,0
2876,27,Others,Night (21-24),B,0
2877,26,CA,Afternoon (12-17),B,0
2878,29,IL,Evening (17-21),A,0
2879,41,CA,Afternoon (12-17),B,0
2880,35,NY,Morning (9-12),A,0
2881,18,Others,Morning (9-12),B,1
2882,18,Others,Morning (9-12),A,0
2883,30,Others,Morning (9-12),B,0
2884,43,TX,Afternoon (12-17),A,1
2885,18,CA,Evening (17-21),A,1
2886,32,Others,Night (21-24),B,0
2887,31,Others,Afternoon (12-17),B,0
2888,54,FL,Afternoon (12-17),B,1
2889,33,Others,Afternoon (12-17),A,0
2890,42,Others,Afternoon (12-17),A,0
2891,39,IL,Afternoon (12-17),B,0
2892,18,Others,Morning (9-12),A,0
2893,47,IL,Morning (9-12),A,0
2894,40,Others,Morning (9-12),B,0
2895,44,GA,Morning (9-12),A,0
2896,80,TX,Evening (17-21),A,0
2897,18,Others,Morning (9-12),A,0
2898,58,GA,Evening (17-21),B,0
2899,34,Others,Night (21-24),B,0
2900,41,PA,Night (21-24),A,0
2901,37,CA,Night (21-24),B,0
2902,32,CA,Afternoon (12-17),A,0
2903,31,Others,Afternoon (12-17),B,0
2904,41,Others,Morning (9-12),B,0
2905,19,NY,Evening (17-21),B,0
2906,47,Others,Evening (17-21),A,0
2907,33,Others,Evening (17-21),B,0
2908,24,Others,Afternoon (12-17),B,0
2909,32,Others,Evening (17-21),B,0
2910,53,Others,Morning (9-12),B,0
2911,31,Others,Morning (9-12),B,0
2912,42,GA,Evening (17-21),A,0
2913,29,TX,Afternoon (12-17),B,0
2914,47,NY,Night (21-24),B,0
2915,46,CA,Morning (9-12),B,0
2916,60,Others,Evening (17-21),A,0
2917,35,FL,Afternoon (12-17),A,0
2918,46,NY,Evening (17-21),A,0
2919,39,Others,Evening (17-21),A,0
2920,53,NY,Night (21-24),A,0
2921,29,FL,Afternoon (12-17),B,0
2922,46,TX,Night (21-24),A,0
2923,35,Others,Morning (9-12),A,0
2924,37,TX,Morning (9-12),A,0
2925,39,GA,Afternoon (12-17),A,0
2926,41,Others,Evening (17-21),B,0
2927,36,Others,Afternoon (12-17),A,0
2928,40,Others,Evening (17-21),A,0
2929,56,Others,Evening (17-21),B,0
2930,49,CA,Morning (9-12),B,1
2931,48,NY,Night (21-24),A,0
2932,32,NY,Morning (9-12),B,0
2933,27,TX,Evening (17-21),B,0
2934,49,NY,Afternoon (12-17),B,0
2935,48,NY,Afternoon (12-17),A,0
2936,55,Others,Afternoon (12-17),B,0
2937,30,Others,Morning (9-12),A,0
2938,35,IL,Afternoon (12-17),A,1
2939,18,Others,Morning (9-12),A,0
2940,33,NY,Morning (9-12),A,0
2941,49,NY,Morning (9-12),B,0
2942,32,Others,Afternoon (12-17),B,0
2943,45,CA,Evening (17-21),A,0
2944,35,CA,Afternoon (12-17),A,0
2945,41,IL,Evening (17-21),A,0
2946,24,Others,Evening (17-21),B,0
2947,39,Others,Evening (17-21),B,0
2948,18,CA,Evening (17-21),B,0
2949,35,Others,Afternoon (12-17),B,0
2950,18,Others,Evening (17-21),B,0
2951,52,Others,Morning (9-12),B,0
2952,47,Others,Evening (17-21),A,0
2953,43,IL,Evening (17-21),B,0
2954,56,FL,Morning (9-12),B,0
2955,26,Others,Evening (17-21),B,0
2956,58,Others,Morning (9-12),B,0
2957,49,Others,Morning (9-12),B,0
2958,35,Others,Morning (9-12),B,0
2959,51,Others,Evening (17-21),B,0
2960,24,Others,Evening (17-21),A,1
2961,28,Others,Evening (17-21),A,0
2962,30,Others,Morning (9-12),B,0
2963,31,Others,Afternoon (12-17),A,0
2964,25,CA,Evening (17-21),B,0
2965,52,FL,Morning (9-12),B,0
2966,34,Others,Evening (17-21),B,0
2967,42,Others,Morning (9-12),B,0
2968,31,Others,Morning (9-12),A,0
2969,18,Others,Afternoon (12-17),B,0
2970,41,TX,Evening (17-21),B,0
2971,18,FL,Morning (9-12),A,0
2972,37,Others,Morning (9-12),A,1
2973,21,TX,Morning (9-12),B,0
2974,61,PA,Morning (9-12),B,0
2975,48,FL,Morning (9-12),B,0
2976,39,PA,Afternoon (12-17),B,0
2977,53,Others,Evening (17-21),A,0
2978,27,PA,Afternoon (12-17),A,0
2979,44,Others,Evening (17-21),A,1
2980,40,CA,Evening (17-21),B,0
2981,41,Others,Morning (9-12),A,0
2982,53,PA,Morning (9-12),B,0
2983,46,Others,Evening (17-21),B,0
2984,41,Others,Morning (9-12),B,0
2985,18,TX,Morning (9-12),A,0
2986,26,Others,Morning (9-12),B,0
2987,36,Others,Evening (17-21),A,1
2988,39,OH,Afternoon (12-17),A,0
2989,24,TX,Night (21-24),A,0
2990,66,Others,Evening (17-21),B,0
2991,56,Others,Afternoon (12-17),A,0
2992,45,TX,Afternoon (12-17),B,0
2993,38,NY,Afternoon (12-17),A,1
2994,35,Others,Morning (9-12),A,1
2995,26,Others,Morning (9-12),A,0
2996,38,Others,Morning (9-12),B,1
2997,41,OH,Morning (9-12),B,0
2998,23,Others,Morning (9-12),B,0
2999,42,IL,Afternoon (12-17),B,0
3000,36,FL,Night (21-24),B,0
3001,18,Others,Afternoon (12-17),B,0
3002,27,Others,Night (21-24),B,0
3003,33,NY,Afternoon (12-17),B,0
3004,60,GA,Afternoon (12-17),A,1
3005,44,Others,Afternoon (12-17),B,0
3006,21,Others,Morning (9-12),B,0
3007,43,Others,Morning (9-12),B,0
3008,19,Others,Night (21-24),B,0
3009,50,CA,Night (21-24),A,0
3010,32,Others,Morning (9-12),B,0
3011,36,Others,Morning (9-12),A,0
3012,53,Others,Afternoon (12-17),B,0
3013,22,Others,Morning (9-12),B,0
3014,21,Others,Afternoon (12-17),B,0
3015,30,CA,Morning (9-12),A,0
3016,50,PA,Afternoon (12-17),A,0
3017,19,Others,Afternoon (12-17),A,0
3018,18,TX,Afternoon (12-17),A,0
3019,32,CA,Morning (9-12),B,0
3020,44,Others,Afternoon (12-17),B,0
3021,52,Others,Night (21-24),B,0
3022,32,TX,Afternoon (12-17),B,0
3023,33,Others,Evening (17-21),A,0
3024,51,Others,Evening (17-21),A,1
3025,18,Others,Night (21-24),A,0
3026,33,Others,Evening (17-21),B,1
3027,40,IL,Evening (17-21),B,0
3028,43,TX,Evening (17-21),B,0
3029,31,NY,Morning (9-12),A,0
3030,38,Others,Afternoon (12-17),A,1
3031,18,Others,Night (21-24),B,0
3032,30,Others,Evening (17-21),A,0
3033,43,Others,Night (21-24),B,0
3034,26,Others,Evening (17-21),A,0
3035,38,Others,Evening (17-21),A,0
3036,43,TX,Evening (17-21),B,0
3037,33,CA,Evening (17-21),A,0
3038,40,Others,Afternoon (12-17),B,1
3039,26,CA,Night (21-24),B,0
3040,35,FL,Evening (17-21),B,0
3041,45,Others,Evening (17-21),B,0
3042,39,IL,Evening (17-21),B,0
3043,30,Others,Afternoon (12-17),A,0
3044,40,NY,Morning (9-12),B,0
3045,46,CA,Night (21-24),B,0
3046,18,NY,Afternoon (12-17),A,0
3047,51,Others,Afternoon (12-17),B,0
3048,33,PA,Morning (9-12),B,0
3049,43,Others,Evening (17-21),B,0
3050,52,Others,Evening (17-21),B,0
3051,21,Others,Evening (17-21),A,0
3052,29,FL,Evening (17-21),B,0
3053,34,GA,Afternoon (12-17),A,0
3054,28,Others,Afternoon (12-17),A,0
3055,58,Others,Morning (9-12),B,0
3056,27,Others,Evening (17-21),B,0
3057,31,FL,Morning (9-12),A,0
3058,40,Others,Evening (17-21),B,0
3059,23,PA,Afternoon (12-17),B,0
3060,33,CA,Afternoon (12-17),B,0
3061,41,CA,Night (21-24),B,0
3062,34,GA,Morning (9-12),B,0
3063,36,Others,Evening (17-21),A,0
3064,31,CA,Morning (9-12),A,1
3065,19,Others,Morning (9-12),B,0
3066,41,NY,Afternoon (12-17),A,0
3067,59,Others,Morning (9-12),B,0
3068,38,NY,Evening (17-21),B,0
3069,40,TX,Afternoon (12-17),B,0
3070,46,IL,Morning (9-12),A,1
3071,22,FL,Morning (9-12),A,0
3072,58,Others,Evening (17-21),A,0
3073,40,TX,Evening (17-21),B,0
3074,57,Others,Afternoon (12-17),A,0
3075,29,TX,Afternoon (12-17),B,0
3076,59,Others,Evening (17-21),A,0
3077,47,Others,Evening (17-21),B,0
3078,44,CA,Morning (9-12),A,0
3079,40,GA,Evening (17-21),B,0
3080,35,CA,Evening (17-21),A,1
3081,52,Others,Evening (17-21),A,0
3082,39,FL,Evening (17-21),B,1
3083,18,Others,Night (21-24),A,0
3084,24,Others,Morning (9-12),B,0
3085,35,Others,Night (21-24),B,0
3086,41,Others,Afternoon (12-17),B,0
3087,37,Others,Evening (17-21),B,0
3088,52,IL,Morning (9-12),A,0
3089,18,Others,Afternoon (12-17),A,0
3090,39,Others,Evening (17-21),A,0
3091,18,NY,Evening (17-21),A,0
3092,47,Others,Morning (9-12),A,0
3093,36,OH,Afternoon (12-17),A,0
3094,43,Others,Morning (9-12),B,0
3095,27,Others,Night (21-24),B,0
3096,53,TX,Evening (17-21),A,1
3097,50,Others,Morning (9-12),A,0
3098,45,NY,Evening (17-21),A,0
3099,36,NY,Night (21-24),A,0
3100,44,NY,Afternoon (12-17),B,0
3101,29,Others,Evening (17-21),A,0
3102,48,FL,Afternoon (12-17),A,0
3103,57,CA,Evening (17-21),B,0
3104,50,Others,Afternoon (12-17),B,1
3105,29,TX,Afternoon (12-17),B,0
3106,42,CA,Afternoon (12-17),B,0
3107,22,FL,Morning (9-12),A,0
3108,44,PA,Evening (17-21),A,0
3109,43,GA,Afternoon (12-17),A,0
3110,18,CA,Afternoon (12-17),A,0
3111,24,Others,Evening (17-21),B,0
3112,34,Others,Afternoon (12-17),B,0
3113,34,NY,Afternoon (12-17),A,0
3114,23,NY,Night (21-24),A,0
3115,42,OH,Evening (17-21),A,0
3116,41,Others,Morning (9-12),B,0
3117,35,TX,Afternoon (12-17),A,0
3118,28,TX,Night (21-24),A,0
3119,50,Others,Afternoon (12-17),B,0
3120,57,FL,Afternoon (12-17),A,1
3121,32,IL,Morning (9-12),A,0
3122,30,Others,Morning (9-12),A,0
3123,43,Others,Evening (17-21),A,0
3124,33,PA,Evening (17-21),A,0
3125,36,Others,Night (21-24),A,0
3126,46,CA,Evening (17-21),B,0
3127,18,Others,Morning (9-12),B,0
3128,53,Others,Morning (9-12),B,0
3129,38,Others,Night (21-24),B,0
3130,33,Others,Afternoon (12-17),A,1
3131,36,Others,Afternoon (12-17),B,0
3132,37,Others,Night (21-24),A,0
3133,18,Others,Afternoon (12-17),A,0
3134,55,PA,Morning (9-12),A,0
3135,38,GA,Evening (17-21),A,0
3136,43,Others,Night (21-24),B,0
3137,49,Others,Morning (9-12),A,0
3138,25,TX,Evening (17-21),A,0
3139,43,Others,Afternoon (12-17),A,0
3140,34,Others,Afternoon (12-17),A,0
3141,48,Others,Night (21-24),A,0
3142,18,Others,Night (21-24),A,0
3143,36,FL,Afternoon (12-17),A,0
3144,30,CA,Morning (9-12),B,0
3145,43,CA,Morning (9-12),A,0
3146,43,NY,Afternoon (12-17),A,0
3147,29,Others,Morning (9-12),B,0
3148,29,Others,Afternoon (12-17),B,0
3149,36,Others,Morning (9-12),A,0
3150,27,Others,Afternoon (12-17),A,1
3151,48,CA,Morning (9-12),B,0
3152,33,TX,Evening (17-21),A,1
3153,18,CA,Morning (9-12),B,0
3154,33,PA,Afternoon (12-17),A,0
3155,25,Others,Evening (17-21),B,1
3156,18,CA,Evening (17-21),B,0
3157,23,PA,Morning (9-12),B,0
3158,39,TX,Morning (9-12),A,0
3159,53,Others,Evening (17-21),A,1
3160,41,GA,Afternoon (12-17),A,0
3161,30,Others,Evening (17-21),B,0
3162,43,OH,Afternoon (12-17),B,0
3163,32,Others,Afternoon (12-17),A,0
3164,29,FL,Afternoon (12-17),B,1
3165,24,Others,Evening (17-21),A,0
3166,18,Others,Night (21-24),A,0
3167,33,Others,Morning (9-12),B,0
3168,39,Others,Afternoon (12-17),A,0
3169,36,PA,Morning (9-12),A,0
3170,33,GA,Afternoon (12-17),A,0
3171,26,CA,Evening (17-21),B,0
3172,45,Others,Afternoon (12-17),B,0
3173,22,NY,Night (21-24),B,0
3174,47,TX,Evening (17-21),B,0
3175,25,Others,Night (21-24),B,0
3176,28,Others,Evening (17-21),A,0
3177,20,CA,Morning (9-12),B,0
3178,31,Others,Morning (9-12),B,0
3179,49,Others,Afternoon (12-17),B,1
3180,44,TX,Morning (9-12),B,0
3181,49,GA,Afternoon (12-17),B,0
3182,44,Others,Afternoon (12-17),A,0
3183,24,Others,Night (21-24),A,0
3184,34,IL,Afternoon (12-17),B,0
3185,28,NY,Evening (17-21),B,0
3186,53,Others,Night (21-24),B,0
3187,23,Others,Evening (17-21),A,0
3188,48,Others,Morning (9-12),A,0
3189,48,CA,Afternoon (12-17),B,0
3190,59,GA,Afternoon (12-17),B,0
3191,33,Others,Afternoon (12-17),B,0
3192,46,CA,Afternoon (12-17),A,0
3193,65,Others,Evening (17-21),B,0
3194,30,Others,Afternoon (12-17),B,1
3195,19,CA,Afternoon (12-17),B,0
3196,18,Others,Night (21-24),A,0
3197,46,PA,Morning (9-12),A,0
3198,18,Others,Afternoon (12-17),B,1
3199,33,IL,Evening (17-21),A,0
3200,43,OH,Morning (9-12),B,1
3201,40,Others,Evening (17-21),A,0
3202,43,Others,Morning (9-12),B,1
3203,40,CA,Evening (17-21),A,0
3204,53,Others,Afternoon (12-17),A,0
3205,26,TX,Afternoon (12-17),B,0
3206,29,PA,Afternoon (12-17),B,0
3207,28,PA,Morning (9-12),A,0
3208,47,GA,Afternoon (12-17),A,0
3209,48,NY,Afternoon (12-17),B,1
3210,43,CA,Afternoon (12-17),A,0
3211,52,TX,Afternoon (12-17),B,0
3212,23,CA,Afternoon (12-17),A,0
3213,58,GA,Afternoon (12-17),B,0
3214,56,Others,Evening (17-21),B,0
3215,46,CA,Afternoon (12-17),B,0
3216,59,Others,Morning (9-12),A,0
3217,18,Others,Evening (17-21),B,0
3218,31,Others,Evening (17-21),A,0
3219,29,Others,Afternoon (12-17),B,0
3220,46,Others,Afternoon (12-17),A,0
3221,25,CA,Afternoon (12-17),B,0
3222,47,Others,Afternoon (12-17),A,0
3223,54,Others,Evening (17-21),B,0
3224,46,Others,Morning (9-12),A,0
3225,41,Others,Evening (17-21),A,0
3226,26,CA,Morning (9-12),A,0
3227,27,Others,Afternoon (12-17),A,0
3228,52,Others,Evening (17-21),A,0
3229,47,PA,Afternoon (12-17),A,0
3230,37,PA,Morning (9-12),B,0
3231,32,Others,Night (21-24),A,0
3232,18,Others,Evening (17-21),B,0
3233,25,Others,Evening (17-21),A,1
3234,60,Others,Afternoon (12-17),B,0
3235,22,IL,Morning (9-12),A,0
3236,40,CA,Night (21-24),B,0
3237,50,CA,Afternoon (12-17),B,0
3238,22,CA,Evening (17-21),A,0
3239,40,IL,Afternoon (12-17),B,0
3240,49,NY,Afternoon (12-17),A,0
3241,38,Others,Night (21-24),B,0
3242,72,Others,Afternoon (12-17),A,1
3243,18,CA,Morning (9-12),A,1
3244,50,FL,Morning (9-12),A,0
3245,35,FL,Afternoon (12-17),B,0
3246,47,Others,Morning (9-12),A,0
3247,43,TX,Afternoon (12-17),B,0
3248,29,TX,Afternoon (12-17),B,0
3249,40,Others,Evening (17-21),A,0
3250,18,Others,Afternoon (12-17),B,0
3251,45,TX,Night (21-24),B,1
3252,41,IL,Morning (9-12),B,0
3253,45,PA,Afternoon (12-17),B,0
3254,50,Others,Morning (9-12),B,0
3255,42,Others,Evening (17-21),B,0
3256,39,TX,Night (21-24),A,0
3257,27,Others,Evening (17-21),A,0
3258,29,IL,Afternoon (12-17),A,0
3259,52,FL,Afternoon (12-17),A,0
3260,55,PA,Evening (17-21),A,0
3261,35,Others,Night (21-24),B,1
3262,38,PA,Night (21-24),A,0
3263,27,FL,Afternoon (12-17),B,0
3264,52,IL,Night (21-24),B,0
3265,45,CA,Morning (9-12),A,0
3266,61,Others,Afternoon (12-17),A,0
3267,27,TX,Morning (9-12),B,0
3268,33,CA,Afternoon (12-17),B,0
3269,40,Others,Evening (17-21),B,0
3270,45,Others,Evening (17-21),A,0
3271,35,Others,Evening (17-21),B,0
3272,27,Others,Evening (17-21),A,0
3273,48,TX,Afternoon (12-17),B,0
3274,46,Others,Evening (17-21),B,0
3275,27,Others,Afternoon (12-17),A,0
3276,54,FL,Evening (17-21),A,0
3277,52,Others,Evening (17-21),A,0
3278,39,CA,Evening (17-21),A,0
3279,38,Others,Afternoon (12-17),B,0
3280,44,Others,Evening (17-21),A,1
3281,27,Others,Afternoon (12-17),B,0
3282,38,Others,Afternoon (12-17),A,1
3283,18,Others,Evening (17-21),B,0
3284,48,TX,Afternoon (12-17),B,0
3285,19,OH,Evening (17-21),B,0
3286,56,CA,Afternoon (12-17),B,0
3287,34,IL,Afternoon (12-17),A,0
3288,35,Others,Evening (17-21),B,0
3289,30,IL,Afternoon (12-17),A,0
3290,34,NY,Afternoon (12-17),A,0
3291,55,Others,Afternoon (12-17),A,1
3292,18,Others,Afternoon (12-17),B,0
3293,53,CA,Evening (17-21),B,0
3294,42,IL,Morning (9-12),B,0
3295,23,TX,Evening (17-21),A,0
3296,25,Others,Evening (17-21),A,0
3297,58,CA,Morning (9-12),B,0
3298,26,Others,Evening (17-21),B,0
3299,24,NY,Evening (17-21),A,0
3300,51,TX,Morning (9-12),B,0
3301,42,Others,Afternoon (12-17),A,0
3302,26,CA,Afternoon (12-17),A,0
3303,40,OH,Evening (17-21),A,0
3304,25,CA,Evening (17-21),A,0
3305,51,Others,Afternoon (12-17),A,0
3306,50,Others,Evening (17-21),B,0
3307,44,NY,Evening (17-21),B,0
3308,42,TX,Evening (17-21),A,1
3309,59,PA,Evening (17-21),B,0
3310,37,Others,Afternoon (12-17),B,0
3311,23,Others,Evening (17-21),A,1
3312,43,Others,Evening (17-21),B,0
3313,63,Others,Evening (17-21),B,0
3314,25,TX,Afternoon (12-17),A,0
3315,33,NY,Morning (9-12),A,0
3316,42,TX,Afternoon (12-17),A,0
3317,37,FL,Afternoon (12-17),B,0
3318,26,FL,Evening (17-21),A,1
3319,51,Others,Afternoon (12-17),B,0
3320,65,Others,Evening (17-21),B,0
3321,40,Others,Evening (17-21),A,0
3322,27,TX,Evening (17-21),B,0
3323,19,Others,Morning (9-12),B,0
3324,41,Others,Night (21-24),A,0
3325,51,Others,Evening (17-21),B,0
3326,43,FL,Evening (17-21),A,0
3327,37,FL,Afternoon (12-17),A,0
3328,30,CA,Afternoon (12-17),A,0
3329,24,NY,Morning (9-12),B,0
3330,48,Others,Afternoon (12-17),B,0
3331,48,CA,Morning (9-12),A,0
3332,19,FL,Afternoon (12-17),A,0
3333,57,Others,Evening (17-21),A,0
3334,44,Others,Afternoon (12-17),B,1
3335,54,GA,Afternoon (12-17),B,0
3336,21,Others,Evening (17-21),B,0
3337,21,IL,Morning (9-12),B,0
3338,36,TX,Evening (17-21),B,0
3339,44,IL,Morning (9-12),A,0
3340,59,Others,Morning (9-12),A,0
3341,46,Others,Morning (9-12),B,0
3342,35,CA,Evening (17-21),B,0
3343,25,Others,Afternoon (12-17),A,1
3344,52,NY,Evening (17-21),B,0
3345,26,Others,Afternoon (12-17),B,0
3346,57,CA,Morning (9-12),A,1
3347,34,NY,Evening (17-21),B,0
3348,57,Others,Morning (9-12),B,0
3349,46,Others,Evening (17-21),A,0
3350,36,GA,Morning (9-12),B,0
3351,31,NY,Afternoon (12-17),A,1
3352,33,NY,Evening (17-21),A,0
3353,43,IL,Night (21-24),B,0
3354,38,Others,Afternoon (12-17),A,0
3355,30,Others,Evening (17-21),A,0
3356,36,OH,Morning (9-12),A,0
3357,38,IL,Evening (17-21),A,0
3358,18,Others,Evening (17-21),A,0
3359,43,OH,Morning (9-12),B,0
3360,26,Others,Afternoon (12-17),A,0
3361,24,FL,Morning (9-12),B,0
3362,18,Others,Afternoon (12-17),B,0
3363,18,Others,Morning (9-12),A,0
3364,21,Others,Evening (17-21),B,0
3365,29,Others,Night (21-24),B,1
3366,61,FL,Morning (9-12),A,0
3367,31,Others,Afternoon (12-17),A,0
3368,40,Others,Afternoon (12-17),B,0
3369,42,PA,Night (21-24),B,0
3370,39,TX,Afternoon (12-17),A,0
3371,37,CA,Afternoon (12-17),A,0
3372,23,GA,Afternoon (12-17),A,0
3373,55,PA,Afternoon (12-17),A,0
3374,59,Others,Morning (9-12),B,0
3375,18,TX,Afternoon (12-17),A,0
3376,25,Others,Morning (9-12),A,0
3377,34,FL,Afternoon (12-17),A,0
3378,26,FL,Afternoon (12-17),A,0
3379,44,Others,Afternoon (12-17),A,0
3380,29,Others,Morning (9-12),A,0
3381,63,FL,Night (21-24),A,0
3382,52,FL,Evening (17-21),B,0
3383,40,TX,Morning (9-12),B,0
3384,50,Others,Afternoon (12-17),A,0
3385,51,Others,Evening (17-21),B,0
3386,31,GA,Morning (9-12),A,0
3387,28,Others,Afternoon (12-17),A,0
3388,38,Others,Afternoon (12-17),A,0
3389,48,TX,Night (21-24),A,1
3390,39,Others,Evening (17-21),B,0
3391,19,Others,Afternoon (12-17),A,0
3392,28,TX,Afternoon (12-17),A,0
3393,37,TX,Night (21-24),B,0
3394,37,TX,Night (21-24),B,0
3395,61,TX,Night (21-24),A,0
3396,21,Others,Morning (9-12),A,0
3397,44,GA,Morning (9-12),A,0
3398,55,Others,Evening (17-21),A,0
3399,65,Others,Afternoon (12-17),A,0
3400,33,Others,Morning (9-12),A,0
3401,43,Others,Morning (9-12),B,0
3402,44,CA,Evening (17-21),B,0
3403,40,NY,Evening (17-21),B,0
3404,36,Others,Afternoon (12-17),A,0
3405,43,CA,Evening (17-21),A,0
3406,18,CA,Afternoon (12-17),A,0
3407,46,Others,Evening (17-21),B,0
3408,39,Others,Afternoon (12-17),A,0
3409,35,FL,Morning (9-12),B,1
3410,62,Others,Afternoon (12-17),B,0
3411,29,Others,Afternoon (12-17),B,0
3412,33,NY,Afternoon (12-17),B,0
3413,61,CA,Morning (9-12),B,0
3414,28,Others,Night (21-24),B,0
3415,31,PA,Morning (9-12),B,0
3416,36,CA,Morning (9-12),A,0
3417,48,Others,Afternoon (12-17),A,1
3418,40,Others,Afternoon (12-17),B,0
3419,22,FL,Afternoon (12-17),B,0
3420,31,FL,Evening (17-21),A,0
3421,30,FL,Afternoon (12-17),A,0
3422,37,Others,Evening (17-21),B,0
3423,43,TX,Evening (17-21),B,0
3424,43,Others,Morning (9-12),A,0
3425,18,Others,Afternoon (12-17),B,0
3426,50,TX,Evening (17-21),B,0
3427,41,Others,Morning (9-12),B,0
3428,54,Others,Afternoon (12-17),A,0
3429,43,Others,Night (21-24),A,0
3430,51,FL,Afternoon (12-17),A,0
3431,43,Others,Afternoon (12-17),A,1
3432,54,Others,Night (21-24),A,0
3433,44,Others,Morning (9-12),B,0
3434,36,TX,Morning (9-12),A,0
3435,65,Others,Evening (17-21),B,0
3436,48,NY,Evening (17-21),B,0
3437,44,TX,Afternoon (12-17),A,0
3438,22,OH,Afternoon (12-17),B,0
3439,22,Others,Evening (17-21),B,0
3440,41,GA,Evening (17-21),B,0
3441,39,Others,Afternoon (12-17),A,0
